Time: 622, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 1235, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 2053, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 7829, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 8603, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 9321, Behaviour: 1, Fault: 4, 99.8335, 4 , CLASSIFIED ,
Time: 14764, Behaviour: 1, Fault: 5, 99.6672, 99.6672, 99.6672, 5 , CLASSIFIED ,
Time: 17369, Behaviour: 3, Fault: 6, 67.8786, 3 , CLASSIFIED ,
Time: 17971, Behaviour: 3, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 20370, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 21243, Behaviour: 3, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 21918, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 19, ELLIGIBLE
Time: 22539, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 23151, Behaviour: 3, Fault: 6, 93.026, 3 , CLASSIFIED ,
Time: 23753, Behaviour: 3, Fault: 2, 78.4315, 2 , CLASSIFIED ,
Time: 24355, Behaviour: 3, Fault: 2, 95.1233, 2 , CLASSIFIED ,
Time: 25249, Behaviour: 1, Fault: 4, 99.8335, 99.8335, 99.8335, 5 , CLASSIFIED ,
Time: 26034, Behaviour: 1, Fault: 4, 100, 100, 5 , CLASSIFIED ,
Time: 26669, Behaviour: 1, Fault: 5, 99.5012, 99.5012, 99.5012, 5 , CLASSIFIED ,
Time: 27270, Behaviour: 1, Fault: 2, 80.729, 2 , CLASSIFIED ,
Time: 27913, Behaviour: 1, Fault: 4, 100, 100, 100, 5 , CLASSIFIED ,
Time: 28514, Behaviour: 1, Fault: 2, 98.4263, 2 , CLASSIFIED ,
Time: 29117, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 29882, Behaviour: 1, Fault: 3, 70.3988, 3 , CLASSIFIED ,
Time: 30896, Behaviour: 2, Fault: 6, 95.349, 3 , CLASSIFIED ,
Time: 32864, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 33599, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 252, ELLIGIBLE
Time: 34451, Behaviour: 2, Fault: 3, 97.13, 3 , CLASSIFIED ,
Time: 35270, Behaviour: 3, Fault: 6, 96.6006, 3 , CLASSIFIED ,
Time: 35920, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Total Faults, 35, Elligible Total, 30, DiagTot, 11, Elligible DiagTot, 6, FailTot, 0, MemoryTot, 24, %Memory,0.8, %Failure,0
Time: 30983, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 31597, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 184, 
Time: 32816, Behaviour: 2, Fault: 4, 80.806, 4 , CLASSIFIED ,
Time: 33417, Behaviour: 2, Fault: 4, 90.3238, 4 , CLASSIFIED ,
Time: 34018, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 34629, Behaviour: 2, Fault: 2, 94.9479, 2 , CLASSIFIED ,
Time: 35231, Behaviour: 3, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 35844, Behaviour: 3, Fault: 6, 89.2594, 3 , CLASSIFIED ,
Total Faults, 8, Elligible Total, 4, DiagTot, 4, Elligible DiagTot, 0, FailTot, 0, MemoryTot, 4, %Memory,1, %Failure,0
Time: 2885, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 3497, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 4533, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 165, 
Time: 5298, Behaviour: 1, Fault: 3, 74.1596, 3 , CLASSIFIED ,
Time: 5900, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 7809, Behaviour: 1, Fault: 6, 99.4875, 3 , CLASSIFIED ,
Time: 8411, Behaviour: 1, Fault: 2, 77.7062, 2 , CLASSIFIED ,
Time: 9020, Behaviour: 1, Fault: 3, 99.3174, 3 , CLASSIFIED ,
Time: 9625, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 166, 
Time: 10391, Behaviour: 1, Fault: 3, 99.6579, 3 , CLASSIFIED ,
Time: 11020, Behaviour: 1, Fault: 5, 99.0005, 5 , CLASSIFIED ,
Time: 11621, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 12256, Behaviour: 1, Fault: 4, 99.8128, 4 , CLASSIFIED ,
Time: 13434, Behaviour: 1, Fault: 6, 99.3174, 99.3174, 3 , CLASSIFIED ,
Time: 14062, Behaviour: 1, Fault: 6, 68.4853, 3 , CLASSIFIED ,
Time: 14664, Behaviour: 1, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 25471, Behaviour: 1, Fault: 4, 99.5001, 5 , CLASSIFIED ,
Time: 26144, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 26840, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 27452, Behaviour: 1, Fault: 2, 97.413, 2 , CLASSIFIED ,
Time: 28056, Behaviour: 1, Fault: 4, 99.8335, 5 , CLASSIFIED ,
Time: 28784, Behaviour: 1, Fault: 4, 98.6689, 5 , CLASSIFIED ,
Time: 29386, Behaviour: 1, Fault: 2, 84.8392, 2 , CLASSIFIED ,
Time: 30059, Behaviour: 2, Fault: 1, 71.4286, 71.4286, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 30686, Behaviour: 2, Fault: 1, 89.0609, 1 , CLASSIFIED ,
Time: 31561, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 32173, Behaviour: 2, Fault: 2, 78.8744, 2 , CLASSIFIED ,
Time: 32835, Behaviour: 2, Fault: 6, 83.9665, 3 , CLASSIFIED ,
Time: 33484, Behaviour: 2, Fault: 4, 71.1837, 4 , CLASSIFIED ,
Time: 34085, Behaviour: 2, Fault: 6, 94.7761, 3 , CLASSIFIED ,
Time: 34688, Behaviour: 2, Fault: 2, 93.4445, 2 , CLASSIFIED ,
Total Faults, 31, Elligible Total, 26, DiagTot, 7, Elligible DiagTot, 2, FailTot, 1, MemoryTot, 23, %Memory,0.884615, %Failure,0.0416667
Time: 653, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1855, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 2468, Behaviour: 2, Fault: 6, 96.6101, 3 , CLASSIFIED ,
Time: 3262, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 3875, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 5011, Behaviour: 1, Fault: 6, 66.4841, 3 , CLASSIFIED ,
Time: 5936, Behaviour: 1, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 6549, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 7265, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 8623, Behaviour: 1, Fault: 3, 81.6497, 3 , CLASSIFIED ,
Time: 9225, Behaviour: 1, Fault: 2, 76.3715, 2 , CLASSIFIED ,
Time: 9829, Behaviour: 1, Fault: 4, 97.6802, 4 , CLASSIFIED ,
Time: 10432, Behaviour: 1, Fault: 4, 99.8335, 4 , CLASSIFIED ,
Time: 11147, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 14093, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 58, ELLIGIBLE
Time: 14751, Behaviour: 1, Fault: 3, 92.0347, 3 , CLASSIFIED ,
Time: 15953, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 186, ELLIGIBLE
Time: 16739, Behaviour: 3, Fault: 2, 98.4013, 2 , CLASSIFIED ,
Time: 17341, Behaviour: 3, Fault: 2, 86.3902, 2 , CLASSIFIED ,
Time: 17943, Behaviour: 3, Fault: 3, 98.4673, 3 , CLASSIFIED ,
Time: 18585, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 19388, Behaviour: 3, Fault: 4, 71.3814, 4 , CLASSIFIED ,
Time: 20202, Behaviour: 3, Fault: 4, 88.514, 4 , CLASSIFIED ,
Time: 20911, Behaviour: 3, Fault: 6, n/a, 6 , DIAGNOSED ,Time Taken, 1773, ELLIGIBLE
Time: 23284, Behaviour: 3, Fault: 2, 85.1067, 2 , CLASSIFIED ,
Time: 23886, Behaviour: 3, Fault: 2, 99.4727, 2 , CLASSIFIED ,
Time: 24568, Behaviour: 3, Fault: 1, 94.511, 1 , CLASSIFIED ,
Time: 25170, Behaviour: 1, Fault: 3, 99.486, 3 , CLASSIFIED ,
Time: 25774, Behaviour: 1, Fault: 4, 100, 4 , CLASSIFIED ,
Time: 26377, Behaviour: 1, Fault: 5, 99.3355, 99.3355, 4 , CLASSIFIED ,
Time: 26978, Behaviour: 1, Fault: 2, 82.1822, 2 , CLASSIFIED ,
Time: 28942, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 29789, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 30469, Behaviour: 2, Fault: 6, 81.7207, 3 , CLASSIFIED ,
Time: 32355, Behaviour: 2, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 33829, Behaviour: 2, Fault: 4, 89.3138, 4 , CLASSIFIED ,
Time: 35506, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 15, ELLIGIBLE
Total Faults, 37, Elligible Total, 32, DiagTot, 14, Elligible DiagTot, 9, FailTot, 0, MemoryTot, 23, %Memory,0.71875, %Failure,0
Time: 1607, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 2219, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 3360, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 15, ELLIGIBLE
Time: 3975, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 4586, Behaviour: 2, Fault: 6, 92.1902, 3 , CLASSIFIED ,
Time: 5355, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 6120, Behaviour: 1, Fault: 3, 96.1308, 3 , CLASSIFIED ,
Time: 6749, Behaviour: 1, Fault: 5, 91.376, 5 , CLASSIFIED ,
Time: 7353, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 117, 
Time: 8070, Behaviour: 1, Fault: 3, 99.3178, 3 , CLASSIFIED ,
Time: 8740, Behaviour: 1, Fault: 5, 97.8401, 5 , CLASSIFIED ,
Time: 9343, Behaviour: 1, Fault: 5, 99.1668, 5 , CLASSIFIED ,
Time: 10085, Behaviour: 1, Fault: 4, 97.6934, 5 , CLASSIFIED ,
Time: 10686, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 11575, Behaviour: 1, Fault: 2, 82.3005, 2 , CLASSIFIED ,
Time: 12180, Behaviour: 1, Fault: 4, 99.5001, 5 , CLASSIFIED ,
Time: 12782, Behaviour: 1, Fault: 3, 99.486, 3 , CLASSIFIED ,
Time: 13541, Behaviour: 1, Fault: 5, 96.5012, 5 , CLASSIFIED ,
Time: 14177, Behaviour: 1, Fault: 5, 99.3339, 5 , CLASSIFIED ,
Time: 14779, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 15381, Behaviour: 3, Fault: 3, 93.7533, 3 , CLASSIFIED ,
Time: 16161, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 20, ELLIGIBLE
Time: 18990, Behaviour: 3, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 22422, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 23186, Behaviour: 3, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Time: 24975, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 25590, Behaviour: 1, Fault: 4, 99.8335, 5 , CLASSIFIED ,
Time: 26281, Behaviour: 1, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 27060, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 27675, Behaviour: 1, Fault: 5, 99.6667, 5 , CLASSIFIED ,
Time: 28278, Behaviour: 1, Fault: 4, 83.04, 5 , CLASSIFIED ,
Time: 28881, Behaviour: 1, Fault: 5, 99.0006, 5 , CLASSIFIED ,
Time: 29489, Behaviour: 1, Fault: 6, 82.5652, 82.5652, 82.5652, 3 , CLASSIFIED ,
Time: 30391, Behaviour: 2, Fault: 6, 77.8989, 3 , CLASSIFIED ,
Time: 31321, Behaviour: 2, Fault: 6, 84.6325, 3 , CLASSIFIED ,
Time: 31937, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 33062, Behaviour: 2, Fault: 4, 78.5387, 4 , CLASSIFIED ,
Time: 33663, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, ELLIGIBLE
Time: 34544, Behaviour: 2, Fault: 4, 94.2351, 4 , CLASSIFIED ,
Time: 35653, Behaviour: 3, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Total Faults, 40, Elligible Total, 35, DiagTot, 13, Elligible DiagTot, 8, FailTot, 0, MemoryTot, 27, %Memory,0.771429, %Failure,0
Time: 29833, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 30911, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 31523, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 15, 
Time: 32637, Behaviour: 2, Fault: 1, 96.7801, 1 , CLASSIFIED ,
Time: 33239, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 35801, Behaviour: 3, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Total Faults, 6, Elligible Total, 3, DiagTot, 4, Elligible DiagTot, 1, FailTot, 0, MemoryTot, 2, %Memory,0.666667, %Failure,0
Time: 1140, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 1753, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 3041, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 55, 
Time: 14937, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 15549, Behaviour: 3, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 16160, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 16773, Behaviour: 3, Fault: 2, 90.2344, 2 , CLASSIFIED ,
Time: 17685, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 192, 
Time: 18477, Behaviour: 3, Fault: 2, 77.3871, 2 , CLASSIFIED ,
Time: 19079, Behaviour: 3, Fault: 2, 92.924, 2 , CLASSIFIED ,
Time: 19683, Behaviour: 3, Fault: 2, 84.9889, 2 , CLASSIFIED ,
Time: 20285, Behaviour: 3, Fault: 2, 84.3881, 2 , CLASSIFIED ,
Time: 20887, Behaviour: 3, Fault: 3, 89.2116, 3 , CLASSIFIED ,
Time: 23407, Behaviour: 3, Fault: 6, 69.5345, 3 , CLASSIFIED ,
Time: 24141, Behaviour: 3, Fault: 1, 99.3377, 1 , CLASSIFIED ,
Time: 24745, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 25360, Behaviour: 1, Fault: 4, 68.3369, FAILURE 1, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 27250, Behaviour: 1, Fault: 3, 66.1347, 3 , CLASSIFIED ,
Time: 27854, Behaviour: 1, Fault: 4, 99.8335, 4 , CLASSIFIED ,
Time: 28455, Behaviour: 1, Fault: 3, 89.4865, 3 , CLASSIFIED ,
Time: 29111, Behaviour: 1, Fault: 3, 96.1567, 3 , CLASSIFIED ,
Time: 29715, Behaviour: 1, Fault: 5, 99.3355, 4 , CLASSIFIED ,
Time: 30316, Behaviour: 2, Fault: 1, 96.5452, 1 , CLASSIFIED ,
Time: 31070, Behaviour: 2, Fault: 4, 79.0075, 4 , CLASSIFIED ,
Time: 31671, Behaviour: 2, Fault: 2, 95.5067, 2 , CLASSIFIED ,
Time: 33270, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 30, ELLIGIBLE
Time: 34333, Behaviour: 2, Fault: 4, 75.3491, 4 , CLASSIFIED ,
Total Faults, 27, Elligible Total, 22, DiagTot, 9, Elligible DiagTot, 4, FailTot, 1, MemoryTot, 17, %Memory,0.772727, %Failure,0.0555556
Time: 807, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 1484, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 332, 
Time: 2436, Behaviour: 2, Fault: 4, 99.4387, 4 , CLASSIFIED ,
Time: 3037, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 3651, Behaviour: 2, Fault: 3, 93.505, 3 , CLASSIFIED ,
Time: 4253, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 5163, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 14, ELLIGIBLE
Time: 5779, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 7175, Behaviour: 1, Fault: 6, 86.6227, 3 , CLASSIFIED ,
Time: 7777, Behaviour: 1, Fault: 6, 99.3174, 3 , CLASSIFIED ,
Time: 8380, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 9339, Behaviour: 1, Fault: 6, 100, 100, 3 , CLASSIFIED ,
Time: 9984, Behaviour: 1, Fault: 6, 100, 100, 100, 3 , CLASSIFIED ,
Time: 10586, Behaviour: 1, Fault: 2, 80.0222, 2 , CLASSIFIED ,
Time: 11725, Behaviour: 1, Fault: 6, 75.0571, 75.0571, 75.0571, 75.0571, 3 , CLASSIFIED ,
Time: 12334, Behaviour: 1, Fault: 3, 94.8853, 3 , CLASSIFIED ,
Time: 12938, Behaviour: 1, Fault: 5, 99.3339, 5 , CLASSIFIED ,
Time: 13788, Behaviour: 1, Fault: 6, 86.2456, 3 , CLASSIFIED ,
Time: 14985, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 15597, Behaviour: 3, Fault: 2, 96.4269, 2 , CLASSIFIED ,
Time: 16200, Behaviour: 3, Fault: 2, 99.4681, 2 , CLASSIFIED ,
Time: 16804, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 318, ELLIGIBLE
Time: 18498, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 19299, Behaviour: 3, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 20115, Behaviour: 3, Fault: 1, 72.662, 1 , CLASSIFIED ,
Time: 20872, Behaviour: 3, Fault: 4, 70.9751, 4 , CLASSIFIED ,
Time: 21685, Behaviour: 3, Fault: 1, 93.2258, 1 , CLASSIFIED ,
Time: 22288, Behaviour: 3, Fault: 2, 70.5383, 2 , CLASSIFIED ,
Time: 23606, Behaviour: 3, Fault: 4, 96.4905, 4 , CLASSIFIED ,
Time: 24752, Behaviour: 3, Fault: 6, 92.1024, 92.1024, 3 , CLASSIFIED ,
Time: 25435, Behaviour: 1, Fault: 6, 90.6916, 3 , CLASSIFIED ,
Time: 26050, Behaviour: 1, Fault: 3, 92.1024, 3 , CLASSIFIED ,
Time: 26652, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 27275, Behaviour: 1, Fault: 1, 71.4286, 71.4286, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 27887, Behaviour: 1, Fault: 2, 87.1989, 2 , CLASSIFIED ,
Time: 28489, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 29209, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 30249, Behaviour: 2, Fault: 1, 92.6059, 1 , CLASSIFIED ,
Time: 31242, Behaviour: 2, Fault: 6, 97.9567, 97.9567, 3 , CLASSIFIED ,
Time: 31846, Behaviour: 2, Fault: 4, 99.6262, 4 , CLASSIFIED ,
Time: 32481, Behaviour: 2, Fault: 4, 98.3358, 4 , CLASSIFIED ,
Time: 33082, Behaviour: 2, Fault: 3, 82.8319, 3 , CLASSIFIED ,
Time: 33684, Behaviour: 2, Fault: 3, 89.322, 3 , CLASSIFIED ,
Total Faults, 43, Elligible Total, 38, DiagTot, 9, Elligible DiagTot, 4, FailTot, 1, MemoryTot, 33, %Memory,0.868421, %Failure,0.0294118
Time: 627, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1763, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 3598, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 4210, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 4823, Behaviour: 2, Fault: 3, 92.7786, 3 , CLASSIFIED ,
Time: 5428, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 6144, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 15, 
Time: 6838, Behaviour: 1, Fault: 6, 97.4404, 3 , CLASSIFIED ,
Time: 7442, Behaviour: 1, Fault: 5, 99.5012, 4 , CLASSIFIED ,
Time: 8217, Behaviour: 1, Fault: 3, 98.9784, 3 , CLASSIFIED ,
Time: 9050, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 9715, Behaviour: 1, Fault: 5, 99.1668, 4 , CLASSIFIED ,
Time: 10318, Behaviour: 1, Fault: 5, 99.8335, 4 , CLASSIFIED ,
Time: 10919, Behaviour: 1, Fault: 3, 81.5258, 3 , CLASSIFIED ,
Time: 11934, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 13644, Behaviour: 1, Fault: 6, 72.718, 3 , CLASSIFIED ,
Time: 14555, Behaviour: 1, Fault: 4, 99.8335, 4 , CLASSIFIED ,
Time: 26366, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 26978, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 27609, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 28263, Behaviour: 1, Fault: 6, 97.6578, 3 , CLASSIFIED ,
Time: 28865, Behaviour: 1, Fault: 6, 87.1177, 3 , CLASSIFIED ,
Time: 29864, Behaviour: 1, Fault: 1, 72.5364, 1 , CLASSIFIED ,
Time: 30539, Behaviour: 2, Fault: 6, 99.486, 99.486, 3 , CLASSIFIED ,
Time: 31141, Behaviour: 2, Fault: 3, 97.3073, 3 , CLASSIFIED ,
Time: 32948, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 208, ELLIGIBLE
Time: 33965, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 34578, Behaviour: 2, Fault: 3, 88.8562, 3 , CLASSIFIED ,
Time: 35323, Behaviour: 3, Fault: 4, 87.6911, 4 , CLASSIFIED ,
Total Faults, 29, Elligible Total, 24, DiagTot, 10, Elligible DiagTot, 5, FailTot, 0, MemoryTot, 19, %Memory,0.791667, %Failure,0
Time: 1238, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 22, 
Time: 1860, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 18, 
Time: 2829, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 3993, Behaviour: 2, Fault: 4, 96.2258, 4 , CLASSIFIED ,
Time: 4624, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 5243, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 6093, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 6858, Behaviour: 1, Fault: 3, 68.7201, 3 , CLASSIFIED ,
Time: 7701, Behaviour: 1, Fault: 6, 75.7265, 3 , CLASSIFIED ,
Time: 8306, Behaviour: 1, Fault: 1, 69.2798, FAILURE 3, 69.2798, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 19, ELLIGIBLE
Time: 9746, Behaviour: 1, Fault: 3, 83.5227, 3 , CLASSIFIED ,
Time: 10349, Behaviour: 1, Fault: 2, 73.783, 2 , CLASSIFIED ,
Time: 12181, Behaviour: 1, Fault: 4, 99.5001, 5 , CLASSIFIED ,
Time: 13180, Behaviour: 1, Fault: 6, 88.8889, 3 , CLASSIFIED ,
Time: 14278, Behaviour: 1, Fault: 5, 99.3339, 5 , CLASSIFIED ,
Time: 14879, Behaviour: 1, Fault: 2, 91.998, 2 , CLASSIFIED ,
Time: 15481, Behaviour: 3, Fault: 2, 88.475, 2 , CLASSIFIED ,
Time: 17185, Behaviour: 3, Fault: 1, 88.5429, 1 , CLASSIFIED ,
Time: 17892, Behaviour: 3, Fault: 4, 72.5226, 4 , CLASSIFIED ,
Time: 18567, Behaviour: 3, Fault: 1, 88.5565, 1 , CLASSIFIED ,
Time: 21485, Behaviour: 3, Fault: 6, 89.487, 3 , CLASSIFIED ,
Time: 22334, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 31, ELLIGIBLE
Time: 22965, Behaviour: 3, Fault: 3, 94.8472, 3 , CLASSIFIED ,
